,January,,February,,March,,April,,May,,June,,July,,August,,September,,October,,November,,December,
,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank
,,,,,,,,,,,,,,,,,,,,,,,,
2013,376070.241,7,521552.847,9,750382.586,20,709935.955,17,397863.634,8,145577.752,6,6220.516,1,4156.525,2,1496.554,4,30570.479,8,84422.264,6,339634.74,12
2014,506248.657,12,484365.841,7,549865.6,4,618561.772,12,461965.178,15,209027.101,11,72409.758,15,99982.801,40,98312.251,41,183783.207,33,403570.105,30,458475.037,19
2015,618765.097,19,722460.447,23,560507.722,6,426644.459,2,359569.01,4,224213.875,12,90534.637,19,13180.115,16,1742.431,7,25408.97,5,64105.81,5,188477.12,3
2016,385483.351,8,379798.936,2,401870.542,1,373173.126,1,188528.719,1,67218.37,1,6348.148,2,4946.548,5,1624.47,6,19135.744,1,43942.011,2,156881.609,1
2017,294670.077,2,445048.537,5,545936.511,3,547939.236,6,483275.819,17,227461.896,13,75784.785,17,21670.393,19,1269.073,2,38779.41,14,113114.077,10,198233.788,4
2018,320822.22,3,462342.659,6,662322.479,10,730655.843,18,460286.928,14,167633.361,8,29531.587,6,4807.076,4,1979.706,8,19418.387,2,89673.005,7,171032.546,2
2019,415345.838,10,589969.646,12,732489.669,19,581307.014,9,440856.132,12,265975.112,15,112300.019,22,44787.893,27,14909.156,27,54595.378,19,242829.93,18,406860.687,15
2020,605897.837,18,654073.79,15,701143.91,16,657891.34,13,432215.421,11,201834.787,10,55041.511,10,5387.468,6,1576.813,5,21681.895,4,37772.681,1,239568.531,6
2021,427703.33,11,753043.012,26,764554.603,21,563799.961,7,444109.886,13,189669.492,9,63664.521,11,5984.539,8,1192.062,1,25987.74,6,227374.13,16,498316.637,22
2022,666292.874,21,673348.837,18,635756.948,9,673503.693,14,550922.786,20,116554.569,3,12012.356,4,5446.433,7,2183.701,10,31883.576,10,98802.296,9,224779.107,5
2023,287476.263,1,376683.928,1,571055.966,7,581039.946,8,376525.53,5,124025.343,4,53107.426,9,11242.827,13,3272.024,14,35079.225,12,197016.732,15,343340.669,14
2024,593146.694,17,544551.662,10,701051.932,15,820091.882,26,593701.479,23,305145.269,18,22189.781,5,7100.439,11,5973.763,18,34718.351,11,46744.329,3,,
