,January,,February,,March,,April,,May,,June,,July,,August,,September,,October,,November,,December,
,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank,extent,rank
,,,,,,,,,,,,,,,,,,,,,,,,
2015,94747.484,22,222272.179,28,247813.618,35,112875.645,37,32398.542,2,5307.009,20,0,22.5,0,23.5,0,23.5,0,23.5,7037.533,13,35060.61,10
2016,50571.478,4,103774.91,6,124165.955,12,48709.814,4,33536.207,5,5270.318,19,0,22.5,0,23.5,0,23.5,0,23.5,7041.147,15,37258.772,21
2017,51625.614,5,111043.072,7,144760.774,14,65749.574,14,40129.126,25,6444.496,36,0,22.5,0,23.5,0,23.5,0,23.5,7137.523,16,41017.982,29
2018,117266.714,31,205340.802,22,108956.931,11,56179.008,10,34990.209,12,3946.818,3,0,22.5,0,23.5,0,23.5,0,23.5,8558.057,35,36771.982,14
2019,104179.956,27,230039.859,32,216449.893,27,79799.227,24,32227.469,1,3897.218,2,0,22.5,0,23.5,0,23.5,0,23.5,8094.469,33,38154.59,22
2020,83532.51,18,193575.887,19,175595.362,21,54695.496,7,34014.71,7,4509.695,7,0,22.5,0,23.5,0,23.5,0,23.5,7287.024,22,37211.078,20
2021,43934.643,1,66308.927,1,78513.659,4,55189.118,8,34421.514,8,5328.581,22,0,22.5,0,23.5,0,23.5,0,23.5,7305.001,23,38506.629,23
2022,68783.973,14,136771.965,9,152961.599,15,66899.559,17,34589.955,10,4367.409,5,0,22.5,0,23.5,0,23.5,0,23.5,7659.677,29,39460.225,25
2023,52017.162,6,89548.956,5,97194.68,8,66126.655,15,52740.743,40,11703.558,45,6136.79,45,0,23.5,0,23.5,0,23.5,9063.053,36,44625.618,38
2024,54334.771,7,82179.65,3,72567.151,3,70654.587,21,53604.484,42,15451.864,46,7082.287,46,0,23.5,0,23.5,0,23.5,10986.417,45,,
